OBJECTID,elevation
258235,45.0
258248,111.0
258274,383.0
258276,556.0
258343,787.0
258354,8.0
258376,1949.0
258380,29.0
258394,110.0
258510,2356.0
258513,184.0
258591,140.0
258595,1217.0
258606,1565.0
258611,1169.0
258630,2993.0
258632,462.0
258669,521.0
258678,1582.0
258683,2232.0
258696,26.0
258698,1809.0
258699,99.0
258716,167.0
258728,2066.0
258738,2142.0
258774,1130.0
258820,1002.0
258857,1010.0
258911,304.0
258913,844.0
258922,186.0
258935,1356.0
258945,169.0
258950,393.0
258957,86.0
258975,388.0
258976,238.0
258987,2888.0
258993,352.0
259007,1485.0
259026,2319.0
259028,511.0
259063,108.0
259071,1554.0
259079,1157.0
259094,103.0
259111,1335.0
259114,92.0
259142,345.0
259155,110.0
259161,1671.0
259168,106.0
259169,348.0
259195,1638.0
259205,1720.0
259207,45.0
259247,134.0
259252,124.0
259285,80.0
259310,162.0
259313,1393.0
259326,127.0
259338,96.0
259360,94.0
259369,231.0
259371,530.0
259386,329.0
259442,893.0
259445,534.0
259457,125.0
259484,95.0
259499,195.0
259505,84.0
259508,106.0
259509,2504.0
259523,336.0
259551,59.0
259562,104.0
259570,86.0
259572,1634.0
259586,96.0
259608,107.0
259648,702.0
259678,107.0
259683,107.0
259688,1180.0
259690,557.0
259697,109.0
259749,84.0
259752,1472.0
259784,2514.0
259786,583.0
259793,86.0
259831,985.0
259840,406.0
259844,1883.0
259853,45.0
259859,132.0
259865,820.0
259881,1887.0
259931,969.0
259938,21.0
259945,51.0
259979,146.0
260013,48.0
260045,325.0
260050,138.0
260088,132.0
260097,2365.0
260101,919.0
260106,1365.0
260132,279.0
260135,818.0
260154,1529.0
260186,968.0
260212,79.0
260239,2011.0
260256,2746.0
260277,2461.0
260295,62.0
260313,1638.0
260314,128.0
260331,321.0
260340,42.0
260379,1478.0
260391,128.0
260406,172.0
260412,570.0
260429,263.0
260448,140.0
260468,121.0
260469,122.0
260483,1189.0
260506,1751.0
260508,1962.0
260522,84.0
260524,1819.0
260624,575.0
260628,138.0
260650,454.0
260668,2443.0
260675,457.0
260679,1948.0
260686,1218.0
260711,100.0
260767,560.0
260768,210.0
260788,349.0
260810,283.0
260811,99.0
260812,1117.0
260816,1236.0
260824,2680.0
260868,1769.0
260875,144.0
260906,160.0
260928,326.0
260947,410.0
260948,2260.0
260950,1320.0
260963,1484.0
260971,47.0
260975,70.0
260990,329.0
260999,297.0
261047,516.0
261050,492.0
261077,1495.0
261108,454.0
261137,30.0
261210,333.0
261243,584.0
261245,1817.0
261277,83.0
261296,530.0
261305,87.0
261349,153.0
261356,161.0
261368,106.0
261433,1702.0
261440,1374.0
261489,113.0
261499,136.0
261521,331.0
261559,124.0
261581,127.0
261607,133.0
261609,1391.0
261620,598.0
261639,120.0
261648,240.0
261694,1605.0
261723,1969.0
261924,1628.0
261932,71.0
261975,324.0
261982,14.0
261985,113.0
262030,556.0
262042,2243.0
262045,2794.0
262085,1944.0
262128,799.0
262219,1882.0
262249,1144.0
262273,128.0
262294,1560.0
262306,64.0
262325,1879.0
262327,109.0
262339,465.0
262342,779.0
262344,101.0
262350,1425.0
262352,1657.0
262358,38.0
262364,117.0
262370,1317.0
262377,26.0
262384,2713.0
262392,1584.0
262455,769.0
262466,87.0
262486,1351.0
262514,115.0
262521,1140.0
262544,112.0
262579,83.0
262632,271.0
262658,166.0
262662,87.0
262665,8.0
262680,119.0
262689,131.0
262692,1666.0
262695,254.0
262708,131.0
262710,133.0
262716,2245.0
262729,1483.0
262751,2008.0
262767,111.0
262795,328.0
262808,1307.0
262824,364.0
262838,334.0
262850,782.0
262855,75.0
262907,201.0
262962,1392.0
262995,1007.0
262997,757.0
263002,56.0
263018,2592.0
263032,472.0
263049,101.0
263055,264.0
263082,2118.0
263090,1374.0
263102,168.0
263122,101.0
263141,1137.0
263147,8.0
263154,1513.0
263155,1772.0
263165,489.0
263171,158.0
263172,972.0
263208,128.0
263235,1761.0
263352,638.0
263394,157.0
263395,587.0
263401,1939.0
263407,287.0
263414,1038.0
263425,1893.0
263459,147.0
263480,118.0
263522,947.0
263525,1898.0
263531,295.0
263545,207.0
263551,320.0
263588,89.0
263601,1706.0
263618,2254.0
263684,71.0
263718,1240.0
263725,1669.0
263730,62.0
263738,219.0
263755,1915.0
263762,110.0
263779,74.0
263814,329.0
263818,723.0
263820,978.0
263830,1374.0
263881,290.0
263924,377.0
263946,2651.0
263953,402.0
263957,805.0
263967,79.0
263976,1241.0
263978,285.0
263986,1148.0
263991,63.0
264025,42.0
264062,212.0
264063,319.0
264091,44.0
264103,2411.0
264157,2137.0
264188,266.0
264191,1689.0
264298,1086.0
264315,1998.0
264332,47.0
264389,2102.0
264393,587.0
264405,2336.0
264430,21.0
264434,1030.0
264468,1854.0
264476,519.0
264481,1113.0
264524,1287.0
264551,59.0
264596,162.0
264622,1158.0
264633,354.0
264666,103.0
264684,1192.0
264712,1490.0
264714,1675.0
264729,1347.0
264772,826.0
264788,361.0
264816,164.0
264832,472.0
264836,75.0
264853,75.0
264861,120.0
264885,1911.0
264924,1176.0
264941,94.0
264943,1424.0
264959,122.0
264973,11.0
264981,84.0
265033,64.0
265042,130.0
265063,141.0
265095,837.0
265101,353.0
265110,822.0
265121,2608.0
265123,138.0
265160,334.0
265161,622.0
265176,1600.0
265209,160.0
265224,2278.0
265227,45.0
265239,109.0
265256,693.0
265277,150.0
265301,174.0
265309,2228.0
265318,81.0
265332,614.0
265342,110.0
265366,1839.0
265370,856.0
265382,130.0
265403,13.0
265404,1975.0
265412,1385.0
265416,621.0
265449,10.0
265464,2169.0
265489,102.0
265516,170.0
265532,1195.0
265537,692.0
265546,85.0
265570,2406.0
265612,169.0
265618,127.0
265634,105.0
265639,6.0
265660,170.0
265671,499.0
265801,99.0
265836,93.0
265865,593.0
265905,119.0
265941,2344.0
265942,118.0
265954,214.0
265967,2561.0
265989,116.0
266008,1590.0
266011,168.0
266018,1344.0
266031,353.0
266032,102.0
266047,1738.0
266050,1907.0
266051,102.0
266079,74.0
266082,318.0
266099,601.0
266106,39.0
266124,134.0
266163,107.0
266184,1052.0
266195,149.0
266214,350.0
266274,164.0
266305,890.0
266334,110.0
266350,89.0
266365,69.0
266367,237.0
266371,672.0
266396,1333.0
266397,364.0
266451,1127.0
266460,134.0
266481,77.0
266524,2332.0
266531,2410.0
266543,115.0
266576,425.0
266589,2903.0
266657,963.0
266665,337.0
266686,493.0
266692,2390.0
266697,267.0
266738,660.0
266740,148.0
266770,1661.0
266782,1095.0
266800,6.0
266804,1068.0
266808,903.0
266815,330.0
266820,391.0
266823,119.0
266843,112.0
266857,107.0
266885,1676.0
266889,164.0
266899,24.0
266936,82.0
266974,145.0
266980,1371.0
267043,294.0
267058,86.0
267083,49.0
267114,55.0
267176,864.0
267185,1320.0
267212,101.0
267216,146.0
267230,214.0
267248,1138.0
267250,1833.0
267308,17.0
267324,101.0
267343,393.0
267382,337.0
267403,991.0
267435,1591.0
267439,139.0
267457,141.0
267466,416.0
267479,1560.0
267492,95.0
267500,1980.0
267507,161.0
267547,582.0
267584,738.0
267592,750.0
267606,17.0
267618,1047.0
267644,1400.0
267672,393.0
267715,562.0
267729,86.0
267734,2322.0
267736,1504.0
267738,1657.0
267763,177.0
267812,79.0
267814,103.0
267819,2646.0
267833,92.0
267884,116.0
267895,136.0
267902,942.0
267919,90.0
267956,173.0
268011,591.0
268020,56.0
268035,342.0
268069,110.0
268074,2002.0
268095,2011.0
268114,2456.0
268115,103.0
268138,630.0
268145,123.0
268149,90.0
268164,2087.0
268186,402.0
268220,55.0
268243,126.0
268246,155.0
268257,1838.0
268268,918.0
268291,96.0
268315,60.0
268316,95.0
268326,416.0
268350,115.0
268370,1079.0
268407,138.0
268412,627.0
268419,1050.0
268440,286.0
268447,269.0
268471,76.0
268478,33.0
268485,1417.0
268493,1451.0
268500,1421.0
268514,1002.0
268526,96.0
268575,1244.0
268660,946.0
268664,565.0
268676,28.0
268678,98.0
268714,555.0
268750,2656.0
268752,967.0
268773,199.0
268793,87.0
268799,134.0
268811,1072.0
268858,48.0
268883,447.0
268884,675.0
268885,94.0
268886,2045.0
268907,2146.0
268946,103.0
268948,195.0
268956,319.0
268965,74.0
268970,62.0
268987,1645.0
269021,1060.0
269031,822.0
269040,1640.0
269055,23.0
269067,18.0
269086,460.0
269103,15.0
269124,20.0
269126,691.0
269164,100.0
269169,2147.0
269178,87.0
269191,719.0
269192,1369.0
269212,261.0
269220,69.0
269248,66.0
269259,399.0
269283,70.0
269287,100.0
269290,63.0
269313,101.0
269321,112.0
269343,58.0
269350,142.0
269352,135.0
269360,1235.0
269366,1491.0
269456,101.0
269462,1609.0
269476,104.0
269497,609.0
269515,106.0
269542,156.0
269687,84.0
269734,921.0
269757,953.0
269758,282.0
269779,534.0
269804,915.0
269821,150.0
269883,751.0
269884,73.0
269888,1010.0
269906,721.0
269929,1610.0
269961,106.0
269976,177.0
270005,97.0
270010,1342.0
270022,2085.0
270025,954.0
270063,107.0
270099,18.0
270138,872.0
270173,570.0
270183,2893.0
270218,156.0
270336,737.0
270339,189.0
270343,1449.0
270364,716.0
270385,571.0
270386,62.0
270405,259.0
270428,2637.0
270430,1280.0
270462,108.0
270467,274.0
270472,211.0
270535,1316.0
270565,108.0
270581,1579.0
270583,123.0
270587,810.0
270596,158.0
270607,2525.0
270620,3542.0
270628,1709.0
270683,43.0
270715,117.0
270754,818.0
270800,1416.0
270818,108.0
270830,7.0
270861,35.0
270937,966.0
270957,2154.0
270970,24.0
270981,130.0
271004,131.0
271015,53.0
271055,169.0
271087,317.0
271108,1333.0
271127,2057.0
271133,127.0
271151,2753.0
271192,1829.0
271194,383.0
271211,1638.0
271213,1398.0
271216,1996.0
271236,116.0
271303,2172.0
271310,1139.0
271326,2416.0
271334,97.0
271344,109.0
271362,142.0
271380,89.0
271381,1871.0
271389,2473.0
271404,2190.0
271413,86.0
271416,331.0
271435,930.0
271443,103.0
271455,136.0
271482,686.0
271483,131.0
271544,2393.0
271558,2028.0
271561,2401.0
271606,838.0
271617,553.0
271631,1457.0
271651,1884.0
271653,2385.0
271654,6.0
271661,109.0
271693,1151.0
271694,135.0
271716,126.0
271730,118.0
271732,118.0
271737,242.0
271740,118.0
271754,80.0
271802,93.0
271804,158.0
271863,193.0
271910,1142.0
271922,75.0
271933,137.0
271934,112.0
271957,97.0
271992,920.0
272011,1711.0
272018,150.0
272049,1525.0
272073,80.0
272100,121.0
272150,1010.0
272153,122.0
272238,1108.0
272244,140.0
272249,253.0
272251,287.0
272284,108.0
272287,101.0
272293,77.0
272297,721.0
272298,143.0
272300,209.0
272307,886.0
272311,115.0
272331,94.0
272365,284.0
272367,2053.0
272378,2349.0
272404,431.0
272407,16.0
272440,279.0
272441,64.0
272450,1087.0
272451,242.0
272453,97.0
272475,112.0
272486,80.0
272488,604.0
272511,294.0
272515,131.0
272528,344.0
272541,639.0
272592,89.0
272627,122.0
272635,2250.0
272663,2560.0
272665,318.0
272694,109.0
272718,1624.0
272762,176.0
272774,940.0
272842,792.0
272886,1281.0
272911,1472.0
272921,88.0
272922,1464.0
272949,324.0
272954,66.0
273006,316.0
273019,2389.0
273044,326.0
273053,423.0
273060,363.0
273085,1079.0
273101,111.0
273120,735.0
273137,76.0
273141,112.0
273146,113.0
273158,1216.0
273165,1554.0
273172,520.0
273176,97.0
273202,598.0
273207,1445.0
273212,2410.0
273215,91.0
273241,1625.0
273244,1061.0
273251,59.0
273300,1479.0
273351,12.0
273385,482.0
273431,165.0
273437,722.0
273444,1438.0
273448,639.0
273470,46.0
273493,2755.0
273497,133.0
273532,717.0
273537,1871.0
273563,99.0
273567,2561.0
273571,2076.0
273579,127.0
273580,379.0
273653,1233.0
273684,440.0
273698,75.0
273741,1919.0
273755,765.0
273765,792.0
273767,2050.0
273768,2278.0
273827,183.0
273837,120.0
273839,2169.0
273849,274.0
273872,678.0
273893,2003.0
273941,126.0
273946,2790.0
273949,1168.0
273976,250.0
273988,1626.0
273992,1734.0
273998,1880.0
274001,1297.0
274003,853.0
274006,100.0
274044,115.0
274118,1507.0
274165,835.0
274171,125.0
274183,524.0
274193,1809.0
274253,307.0
274254,622.0
274329,169.0
274348,311.0
274378,75.0
274381,2101.0
274400,466.0
274429,154.0
274434,361.0
274453,1109.0
274464,377.0
274472,95.0
274485,1358.0
274531,286.0
274546,80.0
274587,37.0
274590,829.0
274594,2904.0
274597,56.0
274606,1755.0
274629,1545.0
274634,118.0
274666,1247.0
274694,563.0
274721,1350.0
274742,160.0
274809,131.0
274824,64.0
274871,1431.0
274894,107.0
274908,2196.0
274929,58.0
274950,127.0
274968,45.0
274987,1241.0
274995,102.0
274998,132.0
275008,1861.0
275020,1436.0
275048,269.0
275065,163.0
275066,1810.0
275067,2197.0
275078,1771.0
275084,1502.0
275103,1269.0
275125,117.0
275127,143.0
275147,1124.0
275156,196.0
275171,915.0
275262,449.0
275263,235.0
275271,144.0
275277,747.0
275304,162.0
275311,134.0
275323,1627.0
275340,84.0
275344,120.0
275362,23.0
275368,109.0
275375,2058.0
275376,86.0
275395,369.0
275408,301.0
275409,1249.0
275419,55.0
275420,103.0
275462,2570.0
275500,14.0
275508,160.0
275556,406.0
275564,1100.0
275586,1978.0
275614,1867.0
275627,1474.0
275632,105.0
275663,2113.0
275696,141.0
275710,1541.0
275719,232.0
275723,299.0
275724,1784.0
275727,122.0
275744,101.0
275747,245.0
275757,39.0
275781,1777.0
275803,127.0
275821,104.0
275845,2485.0
275850,135.0
275853,104.0
275890,78.0
275908,64.0
275937,287.0
276018,289.0
276022,155.0
276036,1341.0
276048,93.0
276058,108.0
276061,302.0
276087,42.0
276110,187.0
276138,1494.0
276159,968.0
276190,340.0
276201,144.0
276233,118.0
276256,1494.0
276292,45.0
276300,1915.0
276308,737.0
276329,107.0
276363,102.0
276401,133.0
276425,1838.0
276432,106.0
276437,1922.0
276442,101.0
276470,162.0
276491,127.0
276528,1156.0
276537,550.0
276559,540.0
276568,1455.0
276570,2307.0
276578,116.0
276596,859.0
276598,69.0
276602,114.0
276603,1577.0
276614,746.0
276641,43.0
276643,69.0
276660,535.0
276668,1655.0
276682,2309.0
276690,1054.0
276702,275.0
276723,168.0
276724,99.0
276779,118.0
276785,106.0
276792,90.0
276838,589.0
276842,560.0
276862,114.0
276882,511.0
276885,1309.0
276893,97.0
276896,183.0
276902,833.0
276909,127.0
276922,176.0
276925,400.0
276929,74.0
276936,207.0
276950,22.0
276955,1251.0
276956,122.0
276967,94.0
276988,150.0
276991,246.0
277052,1895.0
277058,34.0
277087,142.0
277099,2425.0
277100,1175.0
277110,112.0
277113,136.0
277120,1177.0
277135,82.0
277136,1606.0
277142,116.0
277166,391.0
277211,51.0
277228,297.0
277234,1723.0
277238,277.0
277241,123.0
277249,128.0
277251,455.0
277253,99.0
277270,675.0
277273,435.0
277276,786.0
277291,113.0
277293,1262.0
277332,36.0
277336,85.0
277339,1388.0
277343,112.0
277349,543.0
277365,2584.0
277417,691.0
277465,672.0
277475,88.0
277486,134.0
277516,941.0
277535,923.0
277547,2523.0
277568,80.0
277583,1119.0
277596,110.0
277598,317.0
277616,25.0
277768,619.0
277817,109.0
277831,2219.0
277847,2325.0
277874,96.0
277875,258.0
277876,1897.0
277880,75.0
277899,161.0
277939,636.0
277944,111.0
277962,26.0
277971,97.0
277976,575.0
278043,95.0
278061,556.0
278062,162.0
278066,2368.0
278081,327.0
278141,2197.0
278171,1300.0
278226,1516.0
278230,69.0
278234,506.0
278237,320.0
278246,291.0
278248,133.0
278256,42.0
278267,1771.0
278268,109.0
278271,40.0
278283,1298.0
278291,1698.0
278293,1700.0
278304,1257.0
278306,1388.0
278318,157.0
278338,81.0
278357,1202.0
278376,97.0
278390,1216.0
278398,114.0
278400,1526.0
278438,311.0
278517,1231.0
278538,1193.0
278547,578.0
278549,2.0
278558,327.0
278569,478.0
278573,1878.0
278594,92.0
278597,2396.0
278598,116.0
278619,73.0
278654,618.0
278675,1437.0
278681,14.0
278683,350.0
278727,1077.0
278741,124.0
278805,22.0
278853,203.0
278860,1213.0
278900,1174.0
278923,124.0
278940,92.0
278975,2732.0
278978,85.0
279005,1745.0
279013,1046.0
279028,239.0
279040,342.0
279044,8.0
279047,145.0
279078,1290.0
279090,1764.0
279157,571.0
279160,103.0
279165,100.0
279186,1372.0
279190,1620.0
279229,54.0
279234,132.0
279243,127.0
279249,374.0
279276,1346.0
279281,91.0
279300,338.0
279309,273.0
279311,831.0
279318,175.0
279330,50.0
279348,51.0
279380,993.0
279401,102.0
279411,162.0
279431,492.0
279433,1460.0
279474,636.0
279494,116.0
279501,2682.0
279530,112.0
279531,525.0
279553,2167.0
279554,79.0
279568,93.0
279609,1240.0
279610,120.0
279625,180.0
279640,156.0
279646,2105.0
279685,116.0
279686,143.0
279751,1141.0
279755,107.0
279767,128.0
279768,597.0
279775,280.0
279797,542.0
279823,15.0
279833,105.0
279907,447.0
279919,175.0
279924,2011.0
279927,128.0
279929,95.0
279997,1926.0
280027,1406.0
280069,1476.0
280096,126.0
280127,23.0
280136,301.0
280145,1565.0
280149,490.0
280166,114.0
280168,804.0
280192,2183.0
280203,102.0
280210,62.0
280229,183.0
280231,1.0
280241,345.0
280283,108.0
280284,278.0
280291,383.0
280293,178.0
280313,154.0
280316,2537.0
280330,894.0
280372,1480.0
280375,133.0
280405,61.0
280428,117.0
280441,1475.0
280442,105.0
280450,81.0
280475,2076.0
280485,1185.0
280488,1702.0
280489,1801.0
280491,4.0
280501,306.0
280519,1696.0
280575,85.0
280581,173.0
280589,799.0
280596,106.0
280635,798.0
280665,73.0
280678,566.0
280683,605.0
280687,396.0
280694,66.0
280711,2318.0
280730,763.0
280735,1270.0
280752,75.0
280760,95.0
280764,141.0
280811,127.0
280831,113.0
280889,1601.0
280891,93.0
280900,1146.0
280903,1833.0
280943,715.0
280945,1534.0
280948,772.0
280973,1527.0
280997,296.0
281028,455.0
281029,129.0
281030,301.0
281038,1391.0
281081,2354.0
281115,2031.0
281123,1576.0
281153,110.0
281161,126.0
281163,467.0
281177,321.0
281191,371.0
281199,1370.0
281225,111.0
281277,1142.0
281282,561.0
281299,258.0
281304,79.0
281389,109.0
281396,83.0
281400,486.0
281403,276.0
281415,2067.0
281428,1074.0
281430,1048.0
281447,1608.0
281472,488.0
281477,122.0
281483,299.0
281489,159.0
281505,541.0
281512,96.0
281549,99.0
281565,21.0
281598,312.0
281611,40.0
281642,2145.0
281660,19.0
281664,19.0
281671,499.0
281699,1354.0
281707,8.0
281723,762.0
281733,118.0
281765,1613.0
281769,2258.0
281786,1345.0
281794,111.0
281811,97.0
281818,1989.0
281821,1884.0
281831,104.0
281852,334.0
281871,102.0
281885,84.0
281888,63.0
281892,1190.0
281904,117.0
281938,1404.0
281941,756.0
281945,126.0
281954,566.0
281969,103.0
282014,613.0
282074,121.0
282076,15.0
282103,2457.0
282131,83.0
282137,90.0
282167,29.0
282186,627.0
282196,1368.0
282200,143.0
282202,1317.0
282208,232.0
282235,102.0
282251,281.0
282265,1824.0
282277,506.0
282304,100.0
282311,186.0
282317,1797.0
282319,60.0
282331,73.0
282337,2297.0
282387,429.0
282400,376.0
282422,537.0
282448,1514.0
282461,1963.0
282502,91.0
282503,111.0
282511,154.0
282521,87.0
282526,91.0
282599,885.0
282608,65.0
282615,1688.0
282636,1166.0
282650,125.0
282725,642.0
282743,101.0
282749,952.0
282750,124.0
282753,1384.0
282796,65.0
282819,532.0
282828,3262.0
282904,306.0
282916,157.0
282921,332.0
282949,169.0
282953,323.0
282957,2153.0
282969,77.0
282985,1718.0
283006,452.0
283007,604.0
283010,1427.0
283025,1768.0
283037,2496.0
283060,2844.0
283064,329.0
283084,500.0
283090,103.0
283128,70.0
283130,98.0
283138,149.0
283151,577.0
283155,142.0
283173,407.0
283175,604.0
283207,2807.0
283257,144.0
283258,177.0
283345,901.0
283363,412.0
283368,144.0
283383,1365.0
283386,864.0
283387,141.0
283397,99.0
283413,2405.0
283433,122.0
283436,63.0
283437,20.0
283438,39.0
283439,2199.0
283458,461.0
283476,948.0
283523,83.0
283553,283.0
283558,2336.0
283560,2438.0
283630,49.0
283647,64.0
283659,1354.0
283703,46.0
283707,69.0
283716,1373.0
283726,118.0
283740,94.0
283745,308.0
283774,97.0
283781,152.0
283789,28.0
283793,705.0
283796,175.0
283813,304.0
283830,87.0
283854,126.0
283858,29.0
283879,81.0
283893,1394.0
283897,131.0
283917,891.0
283922,383.0
283928,1576.0
283931,121.0
283967,140.0
283982,357.0
284009,124.0
284024,783.0
284036,1445.0
284066,169.0
284082,112.0
284092,100.0
284111,968.0
284133,170.0
284139,2380.0
284147,152.0
284163,51.0
284166,130.0
284180,125.0
284181,361.0
284185,2365.0
284187,2212.0
284202,927.0
284266,107.0
284271,1665.0
284285,2104.0
284290,2108.0
284301,502.0
284303,1308.0
284315,78.0
284336,16.0
284353,102.0
284386,1088.0
284411,1979.0
284423,47.0
284433,121.0
284440,1102.0
284445,715.0
284519,120.0
284524,697.0
284543,517.0
284556,7.0
284591,299.0
284598,2325.0
284613,60.0
284618,370.0
284623,209.0
284644,705.0
284650,303.0
284672,1125.0
284700,1013.0
284702,140.0
284782,748.0
284794,108.0
284805,2179.0
284819,115.0
284828,2511.0
284843,204.0
284884,2953.0
284895,1194.0
284899,94.0
284922,2258.0
284929,2604.0
284941,166.0
284944,119.0
284946,2071.0
284959,87.0
285001,110.0
285004,1412.0
285010,324.0
285075,1546.0
285078,2005.0
285096,52.0
285104,108.0
285105,112.0
285125,162.0
285129,1743.0
285136,413.0
285145,501.0
285158,641.0
285189,1014.0
285272,72.0
285329,14.0
285338,189.0
285342,913.0
285347,153.0
285373,106.0
285375,135.0
285379,605.0
285390,2277.0
285410,953.0
285423,1842.0
285444,124.0
285465,1378.0
285482,159.0
285535,1840.0
285548,2326.0
285550,742.0
285555,84.0
285581,711.0
285618,1419.0
285656,746.0
285683,133.0
285717,961.0
285721,67.0
285746,537.0
285748,134.0
285760,90.0
285767,1877.0
285772,127.0
285784,36.0
285806,1252.0
285820,122.0
285838,285.0
285842,165.0
285851,333.0
285892,152.0
285897,1167.0
285938,122.0
285941,753.0
285976,130.0
285977,61.0
286007,171.0
286025,124.0
286059,459.0
286102,308.0
286110,106.0
286131,16.0
286176,3145.0
286183,200.0
286185,94.0
286187,83.0
286196,106.0
286205,515.0
286258,131.0
286318,1400.0
286325,61.0
286335,1646.0
286347,1746.0
286405,668.0
286452,118.0
286527,117.0
286552,128.0
286591,88.0
286662,2038.0
286690,92.0
286708,577.0
286729,140.0
286758,500.0
286759,15.0
286784,2369.0
286788,602.0
286827,744.0
286838,233.0
286848,88.0
286862,102.0
286863,120.0
286864,1374.0
286869,408.0
286888,380.0
286950,129.0
286981,290.0
286999,278.0
287004,73.0
287060,264.0
287082,2291.0
287087,1644.0
287099,88.0
287106,172.0
287109,3342.0
287117,1994.0
287151,59.0
287157,1165.0
287164,642.0
287172,229.0
287186,155.0
287190,156.0
287204,768.0
287220,2562.0
287230,177.0
287251,588.0
287313,498.0
287328,1242.0
287362,222.0
287373,100.0
287396,126.0
287411,1638.0
287449,1220.0
287460,2581.0
287478,46.0
287482,102.0
287483,244.0
287514,1400.0
287518,1437.0
287520,107.0
287530,88.0
287541,5.0
287547,463.0
287557,68.0
287567,578.0
287573,18.0
287579,1.0
287591,532.0
287593,341.0
287599,1152.0
287637,1357.0
287641,8.0
287683,266.0
287684,60.0
287695,157.0
287705,149.0
287706,384.0
287741,127.0
287749,104.0
287755,130.0
287776,690.0
287791,1884.0
287792,64.0
287819,735.0
287820,196.0
287823,1314.0
287836,873.0
287837,65.0
287848,81.0
287878,690.0
287899,1937.0
287902,558.0
287903,2374.0
287918,28.0
287950,1017.0
287966,109.0
287968,87.0
287969,1381.0
288014,121.0
288016,161.0
288053,1348.0
288055,256.0
288092,101.0
288125,1931.0
288131,1759.0
288149,130.0
288155,1681.0
288171,377.0
288216,1287.0
288243,699.0
288256,112.0
288281,152.0
288302,1858.0
288314,27.0
288318,1.0
288324,3.0
288326,2863.0
288327,172.0
288331,533.0
288352,72.0
288355,131.0
288370,1297.0
288376,112.0
288389,139.0
288392,143.0
288430,118.0
288462,181.0
288471,123.0
288475,1441.0
288477,1164.0
288478,1794.0
288515,113.0
288540,325.0
288558,2242.0
288585,6.0
288605,1477.0
288620,515.0
288622,149.0
288628,1122.0
288660,2683.0
288670,2396.0
288671,16.0
288677,99.0
288679,159.0
288715,116.0
288726,-1.0
288775,1050.0
288794,988.0
288808,327.0
288871,259.0
288875,702.0
288890,1075.0
288910,29.0
288914,157.0
288945,1036.0
288948,1398.0
288978,215.0
289007,813.0
289011,100.0
289014,35.0
289026,3042.0
289052,265.0
289078,480.0
289080,110.0
289082,137.0
289083,157.0
289107,686.0
289117,145.0
289122,314.0
289153,1013.0
289163,1207.0
289189,141.0
289252,154.0
289262,2234.0
289268,1849.0
289282,44.0
289309,914.0
289310,1573.0
289321,253.0
289355,1610.0
289360,1131.0
289369,119.0
289370,241.0
289375,740.0
289423,109.0
289430,108.0
289442,1256.0
289446,242.0
289448,687.0
289451,1426.0
289452,1877.0
289459,96.0
289475,147.0
289478,470.0
289496,1751.0
289504,149.0
289505,133.0
289510,150.0
289548,135.0
289561,38.0
289573,76.0
289578,1705.0
289612,1968.0
289613,2108.0
289614,2362.0
289667,222.0
289689,2174.0
289704,17.0
289722,632.0
289764,107.0
289773,91.0
289785,85.0
289805,76.0
289826,1098.0
289827,19.0
289837,1648.0
289843,120.0
289844,92.0
289881,279.0
289886,84.0
289900,38.0
289932,1293.0
289958,2537.0
289970,111.0
289979,2826.0
289984,111.0
289989,17.0
290014,1651.0
290077,127.0
290085,103.0
290091,1493.0
290104,1268.0
290128,1622.0
290142,90.0
290162,2107.0
290171,69.0
290184,303.0
290194,1411.0
290198,1242.0
290202,792.0
290228,139.0
290239,104.0
290251,765.0
290267,1926.0
290364,1057.0
290385,77.0
290411,840.0
290476,511.0
290488,300.0
290494,120.0
290518,416.0
290529,2512.0
290560,67.0
290562,2516.0
290563,1552.0
290564,1218.0
290570,1409.0
290588,311.0
290600,24.0
290615,2006.0
290617,313.0
290624,1812.0
290629,133.0
290660,638.0
290674,12.0
290708,455.0
290715,1859.0
290740,1838.0
290744,89.0
290756,1309.0
290766,109.0
290811,15.0
290838,2431.0
290847,142.0
290873,932.0
290894,116.0
290916,159.0
290920,1197.0
290952,1556.0
290964,1379.0
290979,346.0
290987,197.0
290994,24.0
291034,98.0
291043,1616.0
291055,1647.0
291056,117.0
291080,22.0
291106,1396.0
291116,672.0
291130,28.0
291139,318.0
291141,487.0
291151,266.0
291161,2418.0
291166,83.0
291218,89.0
291249,119.0
291265,83.0
291271,1673.0
291289,201.0
291292,386.0
291297,87.0
291312,1415.0
291338,2614.0
291360,746.0
291364,441.0
291389,344.0
291403,1539.0
291417,1468.0
291448,83.0
291473,494.0
291476,370.0
291478,1951.0
291512,574.0
291575,898.0
291582,109.0
291588,113.0
291605,4.0
291636,375.0
291647,1834.0
292114,323.0
292176,116.0
292184,75.0
292230,163.0
292281,111.0
292354,75.0
292372,82.0
292473,53.0
292474,430.0
292476,61.0
292774,152.0
293454,128.0
293466,92.0
293470,84.0
293471,11.0
293712,161.0
293888,222.0
294129,67.0
294252,254.0
294354,216.0
295946,322.0
296083,239.0
296406,333.0
296556,311.0
297115,245.0
297135,280.0
297150,321.0
297241,-1.0
297280,98.0
297334,366.0
297411,12.0
297464,1090.0
297515,78.0
297556,105.0
297669,84.0
297674,78.0
297709,257.0
297730,211.0
297760,231.0
297812,407.0
298007,97.0
298088,1512.0
298178,265.0
298285,338.0
298289,318.0
298322,345.0
298364,398.0
298365,343.0
298530,31.0
